,NUMBER,BLOCK,PROCESS,BLOCKTYPE,SHIP TYPE,BLK_WT,BLK_LNTH,BLK_BDTH,BLK_HGHT,PCGCODE,SHIP,SHOP,INTRA,P_LT,LT
270,2433,183,1,BLK,LNGC,259,19.9,15.5,8.4,AL1,SCS4,PAS,IN,59,16
271,2433,193,1,BLK,LNGC,259,19.9,15.5,8.4,AL1,SCS4,PAS,IN,63,16
272,2433,239,1,BLK,LNGC,192,15.1,13.2,3.2,CB2,T1G9,TBA,IN,37,32
273,2433,142,1,BLK,LNGC,195,11.6,25.1,4.3,EL1,C1S2,CAS,IN,55,21
274,2433,152,1,BLK,LNGC,187,11.6,24.9,4.3,EL1,C1S2,CAS,IN,55,22
275,2433,642,1,BLK,LNGC,280,18.6,8.1,8.4,CS2,C1S2,GBS,IN,49,3
276,2433,225,1,BLK,LNGC,368,16.8,27.6,7.4,CB1,E7M7,PBS,IN,45,7
277,2433,235,1,BLK,LNGC,296,16.8,22.4,7.4,CB1,SZE2,PAS,IN,45,7
278,2433,104,1,BLK,LNGC,99,21,14.4,5.3,AL4,C1S6,CAS,IN,27,10
279,2433,802,1,BLK,LNGC,92,6.5,10.9,5.4,FB2,C5E2,CAS,IN,54,18
280,2433,234,1,BLK,LNGC,309,18,22.4,7.4,CB1,SZE2,PAS,IN,45,10
281,2433,224,1,BLK,LNGC,389,18,27.6,7.4,CB1,SCE7,PAS,IN,45,10
282,2433,651,1,BLK,LNGC,260,19.5,16.6,8,CS2,C1S4,GBS,IN,58,12
283,2433,821,1,BLK,LNGC,84,12.6,13.4,4.1,FL1,C1R1,GBS,IN,35,12
284,2433,238,1,BLK,LNGC,326,16.8,22.4,7.4,CB1,SZE2,PAS,IN,48,14
285,2433,228,1,BLK,LNGC,402,16.8,27.6,7.4,CB1,C1E7,CAS,IN,48,16
286,2433,237,1,BLK,LNGC,309,18,22.4,7.4,CB1,SZE2,PAS,IN,50,9
287,2433,227,1,BLK,LNGC,389,18,27.6,7.4,CB1,C1E7,CAS,IN,50,10
288,2433,831,1,BLK,LNGC,87,12.6,13.6,4.1,FL1,C5R1,CAS,IN,35,6
289,2433,641,1,BLK,LNGC,262,19.5,16.6,8,CS2,C1S4,GBS,IN,52,6
290,2433,653,1,BLK,LNGC,67,18.6,8.6,10.6,CS2,C5E2,CAS,IN,43,7
291,2433,431,1,BLK,LNGC,199,17.4,28.8,2.3,CT1,C1E1,CAS,IN,34,7
292,2433,643,1,BLK,LNGC,67,18.6,8.6,10.6,CS2,SCE2,PAS,IN,42,10
293,2433,143,1,BRC,LNGC,132,21.3,12.5,5.3,EL1,C1S2,CAS,IN,49,7
294,2433,622,1,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,IN,30,11
295,2433,632,1,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,IN,30,14
296,2433,421,1,BLK,LNGC,176,17.2,28.8,2.3,CT1,C1E2,CAS,IN,21,6
297,2433,621,1,BLK,LNGC,198,18,16.6,3.6,CS1,C1E2,CAS,IN,40,17
298,2433,623,1,BLK,LNGC,165,14.7,16.6,3.6,CS1,SZH2,PAS,IN,32,17
299,2433,631,1,BLK,LNGC,198,18,16.6,3.6,CS1,C1E2,CAS,IN,40,13
300,2433,633,1,BLK,LNGC,165,14.7,16.6,3.6,CS1,SZH2,PAS,IN,32,13
301,2433,634,1,BLK,LNGC,175,16.2,16.6,3.6,CS1,C1E2,CAS,IN,28,13
302,2433,624,1,BLK,LNGC,174,16.2,16.6,3.6,CS1,C1E2,CAS,IN,28,15
303,2433,422,1,BLK,LNGC,284,21.3,28.8,2.8,CT1,SZH4,PAS,IN,26,11
304,2433,432,1,BLK,LNGC,296,21.5,28.8,2.8,CT1,SZE4,PAS,IN,26,10
305,2433,153,1,BRC,LNGC,120,21.3,12.5,5.3,ED1,C1S2,CAS,IN,54,11
306,2433,625,1,BLK,LNGC,178,16.8,16.6,3.6,CS1,C1E2,CAS,IN,27,3
307,2433,635,1,BLK,LNGC,178,16.8,16.6,3.6,CS1,C1E2,CAS,IN,27,3
308,2433,406,1,BLK,LNGC,112,13.8,22.4,2.8,CT1,C1E2,CAS,IN,27,13
309,2433,405,1,BLK,LNGC,177,14.8,22.4,2.8,CT1,C1E2,CAS,IN,29,10
310,2433,626,1,BLK,LNGC,182,16.8,16.6,3.6,CS1,C1E2,CAS,IN,27,10
311,2433,636,1,BLK,LNGC,182,16.8,16.6,3.6,CS1,C1E2,CAS,IN,27,10
312,2433,423,1,BLK,LNGC,284,21.3,28.8,2.8,CT1,SZH4,PAS,IN,19,8
313,2433,433,1,BLK,LNGC,296,21.5,28.8,2.8,CT1,SZE2,PAS,IN,20,3
314,2433,434,1,BLK,LNGC,297,21.5,28.8,2.8,CT1,SZE4,PAS,IN,21,7
315,2433,103,1,BRC,LNGC,53,6.9,25,2.1,EL1,C1S9,CAS,IN,35,11
316,2433,424,1,BLK,LNGC,283,21.3,28.8,2.8,CT1,SZH4,PAS,IN,18,4
317,2433,627,1,BLK,LNGC,174,16.2,16.6,3.6,CS1,C1E2,CAS,IN,27,17
318,2433,637,1,BLK,LNGC,175,16.2,16.6,3.6,CS1,C1E2,CAS,IN,27,17
319,2433,628,1,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,IN,27,14
320,2433,638,1,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,IN,27,14
321,2433,629,1,BLK,LNGC,200,16.8,16.6,3.6,CS1,C1E2,CAS,IN,27,15
322,2433,639,1,BLK,LNGC,200,16.8,16.6,3.6,CS1,C1E2,CAS,IN,27,15
323,2433,855,1,BLK,LNGC,39,17,20.8,5,FL1,C1R1,CAS,IN,21,8
324,2433,825,1,BLK,LNGC,51,15.6,22.6,5.4,FL1,C5R1,CAS,IN,20,9
325,2433,835,1,BLK,LNGC,45,15.6,20.8,5.4,FL1,C1R1,CAS,IN,20,8
326,2433,845,1,BLK,LNGC,47,17,16.6,5,FL1,C1R1,CAS,IN,21,10
327,2433,102,1,BRC,LNGC,19,15.8,3.2,1,ED2,C1S6,CAS,IN,16,5
328,2433,684,1,BRC,LNGC,34,18.6,6.4,3,CS2,C1R1,CAS,IN,35,21
329,2433,694,1,BRC,LNGC,34,18.6,6.4,3,CS2,C1R1,CAS,IN,35,26
330,2433,693,1,BRC,LNGC,20,19.5,2.5,3,CS2,C1S6,CAS,IN,20,10
331,2433,683,1,BRC,LNGC,20,19.5,2.5,3,CS2,C1S6,CAS,IN,18,10
332,2433,612,1,BRC,LNGC,10,4.8,3.1,3.5,CS1,C1S6,CAS,IN,16,9
333,2433,312,1,BRC,LNGC,6,4.8,4.8,0.5,CD5,C1S6,TS3,IN,15,0
334,2433,611,1,BRC,LNGC,10,4.8,3.1,3.5,CS1,C1S6,CAS,IN,14,16
335,2433,313,1,BRC,LNGC,11,5.1,5.1,2,CD5,C1S6,CAS,IN,19,4
336,2433,311,1,BRC,LNGC,6,4.8,4.8,0.5,CD5,C1S6,TS3,IN,10,9
337,2433,314,1,BRC,LNGC,11,5.1,5.1,2,CD5,S6G9,NPS,IN,20,5
338,2433,614,1,BRC,LNGC,10,4.8,3.1,3.5,CS1,C1G9,CAS,IN,16,3
339,2433,613,1,BRC,LNGC,10,4.8,3.1,3.5,CS1,C1G9,CAS,IN,18,2
340,2434,101,1,BLK,LNGC,302,21,14.4,4.3,AL3,SCS2,GBS,IN,106,8
341,2434,131,1,BLK,LNGC,290,15.6,18.6,7.3,EB1,C1E1,OFD,IN,90,11
342,2434,121,1,BLK,LNGC,275,15.6,17.8,7.3,EB1,C1E1,OFD,IN,85,10
343,2434,111,1,BLK,LNGC,275,18.1,13.4,7.3,EB1,C1S0,CAS,IN,83,29
344,2434,123,1,BLK,LNGC,253,21.2,25.1,5.3,EL1,C1S2,OFD,IN,64,22
345,2434,112,1,BLK,LNGC,248,15.6,12.5,7.3,EB1,E1M1,NPS,IN,70,26
346,2434,801,1,BLK,LNGC,222,12.6,19.3,3.2,FB1,C1S4,CAS,IN,82,19
347,2434,292,1,BLK,LNGC,195,17.4,10.3,7.4,CS4,C1E1,GBS,IN,77,14
348,2434,133,1,BLK,LNGC,236,21.2,24.9,5.3,EL1,SCS1,OFD,IN,67,0
349,2434,282,1,BLK,LNGC,195,17.4,10.3,7.4,CS4,C1E1,GBS,IN,73,13
350,2434,182,1,BLK,LNGC,220,15.1,16.4,4.3,AL3,C5S3,CAS,IN,69,18
351,2434,192,1,BLK,LNGC,220,15.1,16.4,4.3,AL3,C1S3,GBS,IN,64,11
352,2434,132,1,BLK,LNGC,176,15.6,24.9,4.3,EL1,C1M2,CAS,IN,60,12
353,2434,271,1,BLK,LNGC,153,18,8.5,7.4,CS4,C1E1,GBS,IN,57,9
354,2434,105,1,BLK,LNGC,271,14.1,14.4,8.1,AL4,C1M0,GBS,IN,81,18
355,2434,261,1,BLK,LNGC,153,18,8.5,7.4,CS4,C1E1,GBS,IN,59,12
356,2434,124,1,BLK,LNGC,211,20,25.1,5.3,EL1,C1M2,GBS,IN,56,12
357,2434,252,1,BLK,LNGC,163,17.4,11.3,3.2,CB2,C1E2,GBS,IN,50,11
358,2434,134,1,BLK,LNGC,197,20,24.9,5.3,EL1,E4H4,GBS,IN,55,9
359,2434,122,1,BLK,LNGC,190,15.6,25.1,4.3,EL1,C1S1,CAS,IN,53,14
360,2434,221,1,BLK,LNGC,254,18,16.6,3.2,CB2,E1M1,PBS,IN,49,24
361,2434,281,1,BLK,LNGC,207,18,8.3,7.4,CS4,C1E1,GBS,IN,64,15
362,2434,291,1,BLK,LNGC,207,18,8.3,7.4,CS4,C1E1,GBS,IN,63,16
363,2434,242,1,BLK,LNGC,181,17.4,11.5,3.2,CB2,C1E1,GBS,IN,56,13
364,2434,163,1,BLK,LNGC,137,15.1,17.5,5.3,AL1,E1M1,NPS,IN,50,9
365,2434,173,1,BLK,LNGC,137,15.1,17.5,5.3,AL1,E1M1,NPS,IN,49,13
366,2434,832,1,BLK,LNGC,268,19.2,18.9,7.9,FL1,SCE1,GBS,IN,102,16
367,2434,241,1,BLK,LNGC,246,18,16.5,3.2,CB2,C1E1,CAS,IN,44,19
368,2434,231,1,BLK,LNGC,242,18,16.4,3.2,CB2,SZE2,PAS,IN,39,18
369,2434,822,1,BLK,LNGC,310,19.2,20.7,7.9,FL1,SCE1,GBS,IN,95,24
370,2434,229,1,BLK,LNGC,297,15.1,18.1,3.2,CB2,C1E7,CAS,IN,48,16
371,2434,172,1,BLK,LNGC,269,15.3,24.9,4.3,EL1,S2M2,GBS,IN,76,29
372,2434,251,1,BLK,LNGC,236,18,16.3,3.2,CB2,C1E2,OFD,IN,42,14
373,2434,110,1,BLK,LNGC,131,11.8,16.7,7.3,AL2,C1S1,CAS,IN,64,20
374,2434,239,1,BLK,LNGC,192,15.1,13.2,3.2,CB2,SZH2,PAS,IN,39,20
375,2434,222,1,BLK,LNGC,373,16.8,27.6,7.4,CB2,C1S0,GBS,IN,53,18
376,2434,232,1,BLK,LNGC,301,16.8,22.4,7.4,CB2,C1S0,GBS,IN,53,18
377,2434,279,1,BLK,LNGC,207,15.1,9.3,7.4,CS4,S3R3,GBS,IN,51,16
378,2434,269,1,BLK,LNGC,207,15.1,9.3,7.4,CS4,S3R3,GBS,IN,55,16
379,2434,162,1,BLK,LNGC,278,15.3,25.1,4.3,EL1,S2M2,GBS,IN,71,11
380,2434,223,1,BLK,LNGC,403,17.5,27.6,7.4,CB1,C5E4,OFD,IN,50,9
381,2434,233,1,BLK,LNGC,321,17.5,22.4,7.4,CB1,C5E4,OFD,IN,50,13
382,2434,235,1,BLK,LNGC,296,16.8,22.4,7.4,CB1,SCE4,PAS,IN,56,10
383,2434,225,1,BLK,LNGC,368,16.8,27.6,7.4,CB1,SCE4,PAS,IN,56,8
384,2434,652,1,BLK,LNGC,280,18.6,8.1,8.4,CS2,C1S2,GBS,IN,63,13
385,2434,141,1,BLK,LNGC,153,18.1,16.1,6.1,EB1,C1S1,CAS,IN,53,28
386,2434,151,1,BLK,LNGC,153,18.1,16.1,6.1,EB1,C1S1,CAS,IN,53,36
387,2434,183,1,BLK,LNGC,259,19.9,15.5,8.4,AL1,C5S3,CAS,IN,63,17
388,2434,193,1,BLK,LNGC,259,19.9,15.5,8.4,AL1,C5S3,CAS,IN,62,16
389,2434,810,1,BLK,LNGC,211,15.7,17.1,10.5,FB2,C1S3,GBS,IN,92,55
390,2434,831,1,BLK,LNGC,87,12.6,13.6,4.1,FL1,C1R1,CAS,IN,34,10
391,2434,236,1,BLK,LNGC,284,15.1,22.4,7.4,CB1,C1E4,GBS,IN,57,7
392,2434,226,1,BLK,LNGC,354,15.1,27.6,7.4,CB1,C5E4,CAS,IN,57,8
393,2434,642,1,BLK,LNGC,280,18.6,8.1,8.4,CS2,C1S2,GBS,IN,58,7
394,2434,142,1,BLK,LNGC,195,11.6,25.1,4.3,EL1,C1S2,CAS,IN,62,15
395,2434,152,1,BLK,LNGC,187,11.6,24.9,4.3,EL1,C1S2,CAS,IN,62,34
396,2434,144,1,BLK,LNGC,149,18.8,25.1,5.3,EL1,C1S1,GBS,IN,57,12
397,2434,821,1,BLK,LNGC,84,12.6,13.4,4.1,FL1,C1S1,CAS,IN,34,12
398,2434,104,1,BLK,LNGC,99,21,14.4,5.3,AL4,C1S6,CAS,IN,24,10
399,2434,154,1,BLK,LNGC,136,18.8,24.9,5.3,EL1,C1S1,GBS,IN,53,8
400,2434,125,1,BLK,LNGC,190,20,25.1,4.4,EL1,S2M2,GBS,IN,46,11
401,2434,135,1,BLK,LNGC,179,20,24.9,4.4,EL1,S2M2,GBS,IN,49,9
402,2434,234,1,BLK,LNGC,309,18,22.4,7.4,CB1,SZE2,PAS,IN,46,7
403,2434,224,1,BLK,LNGC,389,18,27.6,7.4,CB1,C1E7,CAS,IN,46,10
404,2434,238,1,BLK,LNGC,326,16.8,22.4,7.4,CB1,SZE2,PAS,IN,45,11
405,2434,228,1,BLK,LNGC,402,16.8,27.6,7.4,CB1,C1E7,CAS,IN,48,13
406,2434,802,1,BLK,LNGC,92,6.5,10.9,5.4,FB2,C1E2,CAS,IN,70,31
407,2434,227,1,BLK,LNGC,389,18,27.6,7.4,CB1,C1E7,CAS,IN,46,14
408,2434,823,1,BLK,LNGC,213,19.2,22.8,7.9,FL1,SCE1,GBS,IN,69,25
409,2434,237,1,BLK,LNGC,309,18,22.4,7.4,CB1,SZE2,PAS,IN,46,13
410,2434,641,1,BLK,LNGC,262,19.5,16.6,8,CS2,C5S4,CAS,IN,70,24
411,2434,653,1,BLK,LNGC,67,18.6,8.6,10.6,CS2,C1E2,CAS,IN,43,14
412,2434,643,1,BLK,LNGC,67,18.6,8.6,10.6,CS2,C1E2,CAS,IN,42,12
413,2434,853,1,BLK,LNGC,101,11.8,12.3,7.9,FL1,S2M2,3DS,IN,72,12
414,2434,843,1,BLK,LNGC,107,11.8,14.2,7.9,FL1,S2M2,3DS,IN,73,11
415,2434,651,1,BLK,LNGC,260,19.5,16.6,8,CS2,C5S4,CAS,IN,67,26
416,2434,833,1,BLK,LNGC,182,19.2,21,7.9,FL1,C1E6,GBS,IN,59,11
417,2434,431,1,BLK,LNGC,199,17.4,28.8,2.3,CT1,C1E1,CAS,IN,30,7
418,2434,145,1,BLK,LNGC,141,18.8,25.1,4.4,EL1,C1M2,GBS,IN,54,25
419,2434,155,1,BLK,LNGC,137,18.8,24.9,4.4,EL1,C1M2,GBS,IN,53,30
420,2434,621,1,BLK,LNGC,198,18,16.6,3.6,CS1,C1E2,CAS,IN,61,28
421,2434,631,1,BLK,LNGC,198,18,16.6,3.6,CS1,C1E2,CAS,IN,61,28
422,2434,421,1,BLK,LNGC,176,17.2,28.8,2.3,CT1,C1E4,CAS,IN,22,10
423,2434,632,1,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,IN,28,12
424,2434,622,1,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,IN,28,13
425,2434,422,1,BLK,LNGC,284,21.3,28.8,2.8,CT1,SZH4,PAS,IN,29,9
426,2434,165,1,BLK,LNGC,187,18.8,25,4.4,AL1,SCS2,PAS,IN,68,20
427,2434,175,1,BLK,LNGC,174,18.8,24.8,4.4,AL1,SCS2,PAS,IN,68,10
428,2434,432,1,BLK,LNGC,296,21.5,28.8,2.8,CT1,SZE4,PAS,IN,29,27
429,2434,623,1,BLK,LNGC,165,14.7,16.6,3.6,CS1,SZH2,PAS,IN,27,10
430,2434,633,1,BLK,LNGC,165,14.7,16.6,3.6,CS1,SZH2,PAS,IN,27,11
431,2434,624,1,BLK,LNGC,174,16.2,16.6,3.6,CS1,C1E2,CAS,IN,46,26
432,2434,634,1,BLK,LNGC,175,16.2,16.6,3.6,CS1,C1E2,CAS,IN,46,26
433,2434,164,1,BLK,LNGC,166,18.8,25,5.3,AL1,S9M9,GBS,IN,52,28
434,2434,174,1,BLK,LNGC,164,18.8,24.8,5.3,AL1,C1S9,GBS,IN,52,30
435,2434,824,1,BLK,LNGC,101,17.9,23.1,4,FL1,C1S5,CAS,IN,49,7
436,2434,625,1,BLK,LNGC,178,16.8,16.6,3.6,CS1,C1E2,CAS,IN,43,28
437,2434,635,1,BLK,LNGC,178,16.8,16.6,3.6,CS1,C1E2,CAS,IN,46,25
438,2434,636,1,BLK,LNGC,182,16.8,16.6,3.6,CS1,C1E2,CAS,IN,49,30
439,2434,626,1,BLK,LNGC,182,16.8,16.6,3.6,CS1,C1E2,CAS,IN,49,27
440,2434,627,1,BLK,LNGC,174,16.2,16.6,3.6,CS1,C1E2,CAS,IN,49,27
441,2434,637,1,BLK,LNGC,175,16.2,16.6,3.6,CS1,C1E2,CAS,IN,49,26
442,2434,406,1,BLK,LNGC,112,13.8,22.4,2.8,CT1,C1E2,CAS,IN,47,26
443,2434,405,1,BLK,LNGC,177,14.8,22.4,2.8,CT1,C1E2,CAS,IN,49,8
444,2434,628,1,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,IN,46,32
445,2434,638,1,BLK,LNGC,179,16.8,16.6,3.6,CS1,C1E2,CAS,IN,46,31
446,2434,153,1,BRC,LNGC,120,21.3,12.5,5.3,ED1,C1S2,CAS,IN,60,10
447,2434,143,1,BRC,LNGC,132,21.3,12.5,5.3,EL1,C1S2,CAS,IN,63,12
448,2434,639,1,BLK,LNGC,200,16.8,16.6,3.6,CS1,C1E2,CAS,IN,47,14
449,2434,834,1,BLK,LNGC,81,17.9,21.3,4,FL1,SZG8,PAS,IN,42,10
450,2434,629,1,BLK,LNGC,200,16.8,16.6,3.6,CS1,C1E2,CAS,IN,47,15
451,2434,103,1,BRC,LNGC,53,6.9,25,2.1,EL1,C1S9,CAS,IN,55,12
452,2434,844,1,BLK,LNGC,85,17,16.6,4,FL1,S1R1,APD,IN,42,8
453,2434,194,1,BLK,LNGC,121,19.9,20.6,5.3,AL1,C5S1,CAS,IN,51,9
454,2434,184,1,BLK,LNGC,142,19.9,24.1,5.3,AL1,C5S1,CAS,IN,50,9
455,2434,854,1,BLK,LNGC,71,16.9,14.7,4,FL1,S1R1,APD,IN,42,11
456,2434,813,1,BLK,LNGC,26,3.9,9.8,7.9,FB2,S6G9,3DS,IN,34,6
457,2434,185,1,BLK,LNGC,97,19.9,24.3,4.4,AL1,C5R3,CAS,IN,26,4
458,2434,195,1,BLK,LNGC,80,19.9,20.1,4.4,AL1,C5R3,CAS,IN,26,6
459,2434,845,1,BLK,LNGC,47,17,16.6,5,FL1,C1R1,CAS,IN,19,8
460,2434,825,1,BLK,LNGC,51,15.6,22.6,5.4,FL1,C5R1,CAS,IN,17,6
461,2434,835,1,BLK,LNGC,45,15.6,20.8,5.4,FL1,C5R1,CAS,IN,27,9
462,2434,102,1,BRC,LNGC,19,15.8,3.2,1,ED2,C1S6,CAS,IN,16,7
463,2434,855,1,BLK,LNGC,39,17,20.8,5,FL1,C1R1,CAS,IN,23,10
464,2434,694,1,BRC,LNGC,34,18.6,6.4,3,CS2,C1R1,CAS,IN,24,8
465,2434,684,1,BRC,LNGC,34,18.6,6.4,3,CS2,C1R1,CAS,IN,24,8
466,2434,683,1,BRC,LNGC,20,19.5,2.5,3,CS2,C1S6,CAS,IN,24,6
467,2434,693,1,BRC,LNGC,20,19.5,2.5,3,CS2,C1S6,CAS,IN,24,6
468,2434,612,1,BRC,LNGC,10,4.8,3.1,3.5,CS1,C5S6,CAS,IN,28,9
469,2434,312,1,BRC,LNGC,6,4.8,4.8,0.5,CD5,C1S6,CAS,IN,17,3
470,2434,611,1,BRC,LNGC,10,4.8,3.1,3.5,CS1,C1S6,CAS,IN,28,10
471,2434,311,1,BRC,LNGC,6,4.8,4.8,0.5,CD5,C1S6,CAS,IN,20,7
472,2434,613,1,BRC,LNGC,10,4.8,3.1,3.5,CS1,C1S6,CAS,IN,28,10
473,2434,614,1,BRC,LNGC,10,4.8,3.1,3.5,CS1,C5S6,CAS,IN,28,10
474,2434,313,1,BRC,LNGC,11,5.1,5.1,2,CD5,C1S6,CAS,IN,20,7
475,2434,314,1,BRC,LNGC,11,5.1,5.1,2,CD5,C1S6,CAS,IN,18,6
476,2446,121,1,BLK,LNGC,290,18.8,18,9.2,EB1,C1S2,GBS,IN,103,8
477,2446,131,1,BLK,LNGC,204,18.8,18,9.2,EB1,C1S2,GBS,IN,53,8
478,2446,141,1,BLK,LNGC,205,21.2,14.7,9.2,EB1,SCE3,GBS,IN,62,7
479,2446,151,1,BLK,LNGC,113,21.2,14.7,9.2,EB1,SCE3,GBS,IN,62,9
480,2446,101,1,BLK,LNGC,143,22,8.2,9.2,EB1,C1E4,OFD,IN,47,13
481,2446,222,1,BLK,LNGC,387,20.2,25.8,7.6,CB1,C1E4,CAS,IN,38,12
482,2446,160,1,BLK,LNGC,290,9.2,8,8.4,AL2,C1M9,GBS,IN,52,39
483,2446,212,1,BLK,LNGC,194,19.2,19.6,3.2,CB2,C1E1,CAS,IN,42,15
484,2446,232,1,BLK,LNGC,300,20.2,20.7,7.6,CB2,C1E4,CAS,IN,36,8
485,2446,281,1,BLK,LNGC,135,20.5,11.3,4.2,CS4,T1E1,TBA,IN,35,8
486,2446,133,1,BLK,LNGC,126,21.4,10.9,5.3,ED1,SCE2,PAS,IN,29,6
487,2446,233,1,BLK,LNGC,318,19.8,20.7,7.6,CB1,SZE2,PAS,IN,42,11
488,2446,223,1,BLK,LNGC,410,19.8,25.8,7.6,CB1,SZE2,PAS,IN,42,11
489,2446,170,1,BLK,LNGC,113,9.2,8,8.4,AL2,C1M9,GBS,IN,42,26
490,2446,234,1,BLK,LNGC,261,18.2,20.7,7.6,CB1,C1E4,CAS,IN,40,9
491,2446,224,1,BLK,LNGC,340,18.2,25.8,7.6,CB1,SCE7,PAS,IN,40,12
492,2446,236,1,BLK,LNGC,241,15.1,20.7,7.6,CB1,SZE2,PAS,IN,39,7
493,2446,226,1,BLK,LNGC,312,15.1,25.8,7.6,CB1,SZE2,PAS,IN,39,8
494,2446,229,1,BLK,LNGC,305,15.1,25.8,7.6,CB2,C1E4,GBS,IN,41,8
495,2446,431,1,BLK,LNGC,193,20.6,28.9,2.5,CT1,C1E3,CAS,IN,28,10
496,2446,155,1,BLK,LNGC,170,21.9,23.3,5.2,EL1,C1E2,CAS,IN,45,6
497,2446,123,1,BLK,LNGC,53,21.4,10.9,5.3,EL1,SCE2,PAS,IN,28,8
498,2446,237,1,BLK,LNGC,260,18.2,20.7,7.6,CB1,C1E4,CAS,IN,37,7
499,2446,239,1,BLK,LNGC,234,15.1,20.7,7.6,CB1,C1E4,GBS,IN,38,8
500,2446,227,1,BLK,LNGC,340,18.2,25.8,7.6,CB1,C1E4,CAS,IN,37,7
501,2446,291,1,BLK,LNGC,135,20.5,11.3,4.2,CB2,T1E1,TBA,IN,32,12
502,2446,235,1,BLK,LNGC,297,20,20.7,7.6,CB1,C1E4,CAS,IN,38,10
503,2446,225,1,BLK,LNGC,383,20,25.8,7.6,CB1,SCE4,PAS,IN,38,7
504,2446,251,1,BLK,LNGC,174,20.5,15.6,3.2,CB2,C1E1,CAS,IN,38,11
505,2446,282,1,BLK,LNGC,113,19.2,12.5,4.6,CS4,C1E1,GBS,IN,30,9
506,2446,292,1,BLK,LNGC,113,19.2,12.5,4.6,CS4,C1E1,GBS,IN,30,5
507,2446,421,1,BLK,LNGC,174,20.5,28.9,2.5,CT1,C1E4,CAS,IN,16,10
508,2446,228,1,BLK,LNGC,383,20,25.8,7.6,CB2,C1E4,CAS,IN,30,8
509,2446,238,1,BLK,LNGC,301,20,20.7,7.6,CB1,C1E4,CAS,IN,28,7
510,2446,145,1,BLK,LNGC,189,21.9,23.2,5.2,EL1,C1M8,CAS,IN,31,13
511,2446,132,1,BLK,LNGC,54,22.1,8,2.6,EL1,C1S3,CAS,IN,20,11
512,2446,122,1,BLK,LNGC,40,22.1,8,2.6,EL1,C1S3,CAS,IN,20,7
513,2446,241,1,BLK,LNGC,162,20.5,15.5,3.2,CS4,C1E2,CAS,IN,24,11
514,2446,422,1,BLK,LNGC,287,20.5,28.9,2.8,CT1,C1E2,CAS,IN,23,8
515,2446,432,1,BLK,LNGC,299,20.6,28.9,2.8,CT1,C1E2,CAS,IN,23,7
516,2446,801,1,BLK,LNGC,187,19.3,14,7.4,FB1,C5S3,CAS,IN,49,14
517,2446,194,1,BLK,LNGC,155,16.5,21.9,5.2,AL1,C5E4,OFD,IN,33,21
518,2446,184,1,BLK,LNGC,149,16.5,20.5,5.2,AL1,C1E4,OFD,IN,33,23
519,2446,621,1,BLK,LNGC,150,18.3,16.5,2.8,CS1,C1E2,CAS,IN,21,8
520,2446,631,1,BLK,LNGC,152,18.3,16.5,2.8,CS1,SCE2,PAS,IN,21,7
521,2446,112,1,BLK,LNGC,106,6.5,19.9,2.2,EL1,S6G9,APD,IN,13,3
522,2446,622,1,BLK,LNGC,154,18.8,16.5,2.8,CS1,E2H2,PBS,IN,20,8
523,2446,632,1,BLK,LNGC,154,18.8,16.5,2.8,CS1,SZE2,PAS,IN,20,7
524,2446,623,1,BLK,LNGC,159,17.9,16.5,2.8,CS1,C1E2,CAS,IN,18,9
525,2446,633,1,BLK,LNGC,159,17.9,16.5,2.8,CS1,C1E2,CAS,IN,18,9
526,2446,183,1,BLK,LNGC,45,6.6,20,2.7,AL1,SCS1,PAS,IN,22,7
527,2446,824,1,BLK,LNGC,93,15.2,12.8,8,FL1,C5S1,CAS,IN,35,7
528,2446,802,1,BLK,LNGC,132,19.7,14,8,FL1,C5S3,CAS,IN,29,13
529,2446,193,1,BLK,LNGC,40,6.6,18.2,2.7,AL1,SCS1,PAS,IN,22,7
530,2446,814,1,BLK,LNGC,29,7.9,5.2,6.4,CT1,C1S6,CAS,IN,15,8
531,2446,844,1,BLK,LNGC,96,12.7,18.6,7.9,FL1,C1E2,CAS,IN,27,5
532,2446,834,1,BLK,LNGC,84,15.2,11.4,8,FL1,C1S1,CAS,IN,35,7
533,2446,854,1,BLK,LNGC,89,12.7,17.2,7.9,FL1,C1E2,CAS,IN,24,7
534,2446,405,1,BRC,LNGC,254,22.4,28.9,2.8,CT1,C1E4,CAS,IN,36,7
535,2446,810,1,BLK,LNGC,127,8.9,3.8,6.5,FB2,C1E2,GBS,IN,23,9
536,2446,843,1,BLK,LNGC,60,12.7,11.1,7.6,CS2,SCE2,GBS,IN,23,8
537,2446,853,1,BLK,LNGC,60,12.7,11.1,7.6,CS2,SCE2,GBS,IN,23,7
538,2446,825,1,BLK,LNGC,96,16,15.8,3.6,FL1,SZG8,PAS,IN,26,10
539,2446,835,1,BLK,LNGC,93,16,14.3,3.6,FL1,SZG8,PAS,IN,26,10
